{'last_price': 60.0, 'last_trade_time': 1703150972, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.9, 'change_percent': 36.05}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 59.5, 'last_trade_time': 1703150974, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 15.4, 'change_percent': 34.92}
{'last_price': 61.15, 'last_trade_time': 1703151124, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.05, 'change_percent': 38.66}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 61.2, 'last_trade_time': 1703151127, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 17.1, 'change_percent': 38.78}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.85, 'last_trade_time': 1703151240, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.75, 'change_percent': 31.18}
{'last_price': 57.6, 'last_trade_time': 1703151242, 'security_id': 65627, 'tradable': 1, 'mode': 61, 'change_absolute': 13.5, 'change_percent': 30.61}
