{'last_price': 36.6, 'last_trade_time': 1703150972, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.25, 'change_percent': 20.59}
{'last_price': 36.45, 'last_trade_time': 1703150973, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.1, 'change_percent': 20.1}
{'last_price': 36.45, 'last_trade_time': 1703150973, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.1, 'change_percent': 20.1}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 36.35, 'last_trade_time': 1703150974, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 6.0, 'change_percent': 19.77}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 37.5, 'last_trade_time': 1703151127, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 7.15, 'change_percent': 23.56}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
{'last_price': 34.9, 'last_trade_time': 1703151241, 'security_id': 65641, 'tradable': 1, 'mode': 61, 'change_absolute': 4.55, 'change_percent': 14.99}
